,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
1421,Toyota,12900.0,sedan,129,1.8,Petrol,yes,2009,Avensis
1422,BMW,9500.0,sedan,339,3.0,Diesel,yes,2001,530
1423,BMW,10700.0,sedan,243,3.0,Diesel,yes,2002,530
1424,Volkswagen,10800.0,van,156,1.6,Diesel,yes,2012,Caddy
1425,Mitsubishi,2400.0,hatch,350,2.0,Gas,yes,1989,Galant
1426,Renault,13300.0,other,132,1.5,Diesel,yes,2012,Megane
1427,BMW,34500.0,crossover,85,3.0,Petrol,yes,2010,X5
1428,BMW,57000.0,other,20,3.5,Petrol,yes,2013,X6
1429,Renault,7200.0,van,146,1.5,Diesel,yes,2012,Kangoo
1430,Toyota,23400.0,sedan,69,2.5,Gas,yes,2014,Camry
1431,Mercedes-Benz,6500.0,sedan,215,55.0,Petrol,no,2001,S 55
1432,Toyota,48000.0,crossover,59,3.0,Diesel,yes,2014,Land Cruiser Prado
1433,BMW,6800.0,sedan,325,2.7867418728772444,Other,no,2005,525
1434,Volkswagen,4200.0,sedan,1,1.4,Petrol,yes,2012,Golf VI
1435,Mercedes-Benz,6200.0,other,340,2.4,Gas,yes,1998,E-Class
1436,BMW,137000.0,crossover,2,4.4,Petrol,yes,2016,X5 M
1437,Audi,1300.0,sedan,250,2.7867418728772444,Gas,no,1994,80
1438,BMW,2900.0,sedan,225,2.5,Petrol,no,1997,523
1439,Mercedes-Benz,12700.0,other,199,2.2,Diesel,yes,2011,Vito
1440,Audi,16999.0,vagon,140,4.2,Petrol,yes,2007,A6 Allroad
1441,Volkswagen,13972.07,sedan,0,1.6,Petrol,yes,2016,Polo
1442,Mercedes-Benz,41900.0,sedan,95,6.2,Petrol,yes,2011,S 500
1443,Renault,6650.0,vagon,227,1.5,Diesel,yes,2005,Megane
1444,Mercedes-Benz,9200.0,other,280,2.4,Petrol,yes,2003,E-Class
1445,BMW,15300.0,sedan,250,2.5,Petrol,yes,2006,525
1446,Volkswagen,1450.0,van,100,1.6,Diesel,yes,1988,T3 (Transporter)
1447,Volkswagen,5900.0,van,278,1.9,Diesel,yes,2005,Caddy
1448,Mercedes-Benz,4100.0,sedan,400,2.0,Diesel,yes,1987,190
1449,Mercedes-Benz,4900.0,sedan,282,3.2,Gas,yes,1993,E-Class
1450,BMW,12900.0,vagon,260,3.0,Diesel,yes,2004,330
1451,Toyota,33333.0,vagon,73,4.0,Gas,yes,2009,FJ Cruiser
1452,Volkswagen,7200.0,hatch,127,1.39,Petrol,yes,2007,Polo
1453,BMW,77777.0,crossover,1,3.0,Diesel,yes,2014,X6
1454,Mercedes-Benz,2300.0,hatch,175,1.4,Petrol,no,2000,A 140
1455,Volkswagen,13000.0,crossover,235,3.2,Gas,yes,2005,Touareg
1456,Volkswagen,3000.0,van,318,1.9,Diesel,yes,1993,T4 (Transporter) 
1457,Renault,7999.0,van,92,1.5,Diesel,yes,2013,Kangoo
1458,Mercedes-Benz,11000.0,van,250,2.2,Diesel,yes,2005,Vito
1459,BMW,81000.0,sedan,23,4.4,Petrol,yes,2014,M5
1460,BMW,3800.0,sedan,304,1.9,Gas,no,2000,318
1461,BMW,4300.0,other,280,2.5,Petrol,yes,1985,325
1462,Audi,4400.0,sedan,340,2.8,Gas,yes,1992,100
1463,Audi,3150.0,vagon,320,2.5,Diesel,no,2002,A6
1464,Volkswagen,10900.0,other,287,2.5,Other,yes,2004,T5 (Transporter)
1465,Volkswagen,6400.0,van,305,2.7867418728772444,Diesel,yes,2004,Caddy
1466,Audi,3050.0,vagon,250,2.5,Other,no,2001,A6
1467,Volkswagen,30385.0,vagon,0,2.0,Diesel,yes,2014,Touran
1468,BMW,20999.0,crossover,170,4.8,Petrol,yes,2008,X5
1469,Volkswagen,1500.0,sedan,255,1.9,Diesel,no,1998,Polo
1470,Mitsubishi,18939.537220470535,crossover,120,2.0,Gas,yes,2008,Outlander
1471,Toyota,8500.0,vagon,200,2.0,Petrol,yes,1999,Vista
1472,Toyota,9200.0,sedan,115,1.6,Gas,yes,2008,Corolla
1473,Toyota,20800.0,sedan,49,3.5,Petrol,yes,2011,Camry
1474,Renault,8100.0,van,206,1.9,Diesel,yes,2005,Trafic
1475,Volkswagen,13500.0,sedan,104,1.8,Petrol,yes,2010,Passat B6
1476,Renault,4900.0,van,218,1.5,Diesel,yes,2006,Kangoo
1477,Volkswagen,6600.0,hatch,136,1.4,Gas,yes,2001,Golf IV
1478,Mitsubishi,1450.0,crossover,245,2.8,Diesel,no,1996,Pajero
1479,Volkswagen,3600.0,sedan,320,1.8,Gas,yes,1989,Passat B3
1480,Toyota,24000.0,sedan,51,2.5,Gas,yes,2014,Camry
1481,Toyota,12700.0,sedan,130,2.4,Petrol,yes,2008,Camry
1482,Mercedes-Benz,14500.0,other,315,5.0,Gas,yes,2004,CL 500
1483,BMW,2299.0,sedan,200,1.8,Petrol,no,1999,318
1484,BMW,8900.0,sedan,234,3.5,Gas,yes,1999,735
1485,Audi,30500.0,vagon,152,3.0,Diesel,yes,2012,A6
1486,Mercedes-Benz,4000.0,sedan,370,3.2,Diesel,no,2002,E-Class
1487,Toyota,12900.0,sedan,137,2.4,Petrol,yes,2008,Camry
1488,Volkswagen,3300.0,sedan,200,1.8,Petrol,yes,1989,Passat B3
1489,Toyota,9800.0,sedan,178,1.8,Petrol,yes,2007,Avensis
1490,Renault,15200.0,other,173,2.3,Diesel,yes,2013,Master
1491,Volkswagen,4950.0,vagon,290,1.8,Petrol,yes,1996,Passat B4
1492,Volkswagen,55500.0,crossover,36,3.0,Diesel,yes,2015,Touareg
1493,Volkswagen,17900.0,van,188,2.5,Diesel,yes,2008,Multivan
1494,Mercedes-Benz,5900.0,crossover,271,2.7,Diesel,no,2003,ML 270
1495,Toyota,20500.0,crossover,225,4.7,Gas,yes,2003,Land Cruiser 100
1496,BMW,5000.0,other,300,1.8,Petrol,yes,1994,318
1497,Volkswagen,11500.0,van,100,2.0,Diesel,yes,2010,T5 (Transporter) 
1498,Mercedes-Benz,115000.0,other,35,2.7867418728772444,Diesel,yes,2015,G 350
1499,Volkswagen,2900.0,hatch,230,1.6,Petrol,yes,2000,Golf IV
1500,Mitsubishi,4800.0,sedan,247,2.0,Gas,yes,1998,Galant
1501,Renault,1550.0,vagon,235,2.0,Petrol,no,1998,Laguna
1502,Mitsubishi,16000.0,crossover,147,2.5,Diesel,yes,2008,Pajero Sport
1503,Volkswagen,6400.0,van,312,2.5,Diesel,yes,2000,T4 (Transporter) 
1504,BMW,5800.0,other,400,2.0,Petrol,yes,1998,520
1505,Mercedes-Benz,11000.0,sedan,263,3.2,Diesel,yes,2001,E-Class
1506,Renault,4500.0,sedan,305,1.5,Diesel,yes,2004,Megane
1507,Renault,14200.0,crossover,83,2.0,Diesel,yes,2012,Koleos
1508,BMW,71500.0,crossover,19,2.5,Diesel,yes,2015,X5
1509,Audi,6200.0,sedan,200,1.8,Petrol,yes,2003,A4
1510,Volkswagen,10500.0,van,130,1.9,Diesel,yes,2010,Caddy
1511,Toyota,12700.0,sedan,136,3.5,Petrol,yes,2007,Camry
1512,Audi,7000.0,other,126,2.6,Petrol,yes,1998,80
1513,BMW,4500.0,sedan,230,4.0,Gas,yes,1994,540
1514,BMW,4800.0,vagon,400,2.5,Diesel,yes,1994,525
1515,Renault,11500.0,van,170,1.5,Diesel,yes,2012,Grand Scenic
1516,BMW,42000.0,crossover,33,2.0,Petrol,yes,2014,X3
1517,Audi,2500.0,sedan,371,2.2,Gas,yes,1987,100
1518,Mercedes-Benz,22600.0,crossover,165,3.0,Diesel,yes,2007,ML 320
1519,Volkswagen,9900.0,sedan,80,1.6,Petrol,yes,2011,Polo
1520,Mercedes-Benz,13500.0,van,259,3.0,Diesel,yes,2007,Vito
1521,Volkswagen,10600.0,other,140,2.0,Other,yes,2007,Passat B6
1522,Mercedes-Benz,12500.0,van,242,2.2,Diesel,yes,2008,Vito
1523,Renault,7499.0,van,123,1.5,Diesel,yes,2009,Kangoo
1524,Volkswagen,9999.0,hatch,118,1.2,Diesel,yes,2011,Polo
1525,Toyota,18600.0,hatch,73,1.6,Petrol,yes,2013,Auris
1526,Volkswagen,7600.0,hatch,225,1.4,Petrol,yes,2004,Golf V
1527,Volkswagen,18939.537220470535,other,201,1.9,Diesel,yes,2007,T5 (Transporter)
1528,Volkswagen,9200.0,hatch,127,1.6,Petrol,yes,2007,Golf V
1529,Audi,3700.0,vagon,290,1.9,Diesel,no,2002,A4
1530,BMW,26000.0,crossover,270,4.8,Petrol,yes,2008,X5
1531,BMW,12950.0,sedan,268,4.0,Diesel,yes,2004,740
1532,Mitsubishi,15200.0,crossover,193,3.0,Gas,yes,2008,Pajero Wagon
1533,Audi,62000.0,vagon,24,3.0,Diesel,yes,2015,A6 Allroad
1534,Toyota,68500.0,van,1,3.5,Petrol,yes,2016,Sienna
1535,Volkswagen,2500.0,hatch,111,1.6,Gas,yes,1999,Golf IV
1536,Volkswagen,2600.0,other,296,1.9,Diesel,no,2000,Golf IV
1537,Mercedes-Benz,12250.0,van,300,2.2,Diesel,yes,2007,Vito
1538,Toyota,39900.0,crossover,94,4.0,Gas,yes,2010,Land Cruiser Prado
1539,Volkswagen,1500.0,other,160,1.4,Petrol,no,1999,Golf IV
1540,Mercedes-Benz,3700.0,sedan,270,3.5,Petrol,no,2004,S 350
1541,BMW,8999.0,other,160,1.8,Petrol,yes,1997,318
1542,Mitsubishi,9900.0,other,200,2.5,Diesel,yes,2007,L 200
1543,Volkswagen,16800.0,crossover,249,5.0,Diesel,yes,2005,Touareg
1544,Volkswagen,23999.0,sedan,0,1.6,Diesel,yes,2016,Jetta
1545,Mercedes-Benz,36000.0,crossover,162,3.0,Diesel,yes,2009,GL 320
1546,Mitsubishi,15800.0,other,146,2.5,Diesel,yes,2013,L 200
1547,Volkswagen,19300.0,sedan,136,2.0,Diesel,yes,2011,Passat B7
1548,Renault,6450.0,van,148,1.5,Diesel,yes,2012,Kangoo
1549,Renault,4200.0,van,220,1.5,Diesel,yes,2004,Kangoo
1550,Mercedes-Benz,18939.537220470535,sedan,29,6.0,Petrol,yes,2011,S-Guard
1551,BMW,32000.0,crossover,52,3.0,Petrol,yes,2012,X5
1552,Toyota,12500.0,sedan,110,2.4,Gas,yes,2007,Camry
1553,BMW,47900.0,crossover,178,4.0,Diesel,yes,2012,X5
1554,Mercedes-Benz,21999.0,sedan,200,3.0,Diesel,yes,2008,E-Class
1555,Audi,15000.0,sedan,168,2.7867418728772444,Other,yes,2007,A6
1556,Toyota,7500.0,hatch,74,1.3,Petrol,yes,2008,Yaris
1557,Mercedes-Benz,125000.0,sedan,17,3.0,Diesel,yes,2015,S 350
1558,BMW,30500.0,hatch,110,4.4,Petrol,yes,2008,X6
1559,Volkswagen,17191.2,sedan,0,1.6,Petrol,yes,2016,Jetta
1560,Mercedes-Benz,45555.0,sedan,42,3.0,Diesel,yes,2011,S 350
1561,BMW,15200.0,sedan,227,2.5,Petrol,yes,2008,525
1562,Volkswagen,8700.0,sedan,270,2.7867418728772444,Diesel,yes,2009,Caddy
1563,Volkswagen,7800.0,van,226,1.9,Diesel,yes,2005,T5 (Transporter) 
1564,Volkswagen,22000.0,hatch,40,1.4,Petrol,yes,2013,Golf VII
1565,Mitsubishi,9300.0,crossover,156,2.4,Gas,yes,2006,Outlander
1566,Mercedes-Benz,31900.0,sedan,97,2.2,Diesel,yes,2011,E-Class
1567,Mercedes-Benz,9350.0,van,160,2.2,Diesel,yes,2008,Vito
1568,BMW,32500.0,sedan,134,2.0,Diesel,yes,2010,520
1569,Renault,10200.0,vagon,151,1.5,Diesel,yes,2011,Megane
1570,Toyota,8200.0,crossover,200,2.0,Gas,yes,2002,Rav 4
1571,Mercedes-Benz,7400.0,sedan,190,2.0,Petrol,yes,2002,C-Class
1572,Mitsubishi,14200.0,crossover,155,3.0,Gas,yes,2007,Outlander XL
1574,Mercedes-Benz,24300.0,sedan,150,3.5,Gas,yes,2008,S 350
1575,Volkswagen,9300.0,van,176,1.9,Diesel,yes,2005,T5 (Transporter)
1576,Volkswagen,21000.0,crossover,130,2.5,Diesel,yes,2008,Touareg
1577,Audi,36000.0,crossover,145,3.0,Petrol,yes,2010,Q7
1578,Mitsubishi,22900.0,crossover,69,2.4,Petrol,yes,2014,Outlander
1579,Mercedes-Benz,9900.0,sedan,275,2.2,Other,yes,2005,E-Class
1580,Volkswagen,3950.0,hatch,288,1.8,Gas,yes,1996,Golf III
1581,Toyota,28700.0,crossover,100,3.5,Petrol,yes,2012,Highlander
1582,Volkswagen,16900.0,van,121,2.0,Diesel,yes,2014,T5 (Transporter) 
1583,Mercedes-Benz,7300.0,sedan,245,2.8,Gas,yes,1998,E-Class
1584,Mercedes-Benz,2200.0,sedan,400,2.0,Petrol,yes,1988,190
1585,Toyota,25500.0,other,103,3.5,Petrol,yes,2010,Venza
1586,Volkswagen,7650.0,other,260,2.0,Diesel,yes,2005,Caddy
1587,Toyota,22800.0,other,55,2.5,Petrol,yes,2013,Camry
1588,Renault,8900.0,van,170,1.9,Diesel,yes,2005,Trafic
1589,Renault,10990.0,sedan,118,2.0,Petrol,yes,2012,Fluence
1590,Mercedes-Benz,107777.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
1591,Toyota,17000.0,sedan,95,2.0,Gas,yes,2011,Avensis
1592,Renault,999.0,sedan,430,2.0,Gas,yes,1988,25
1593,Audi,12800.0,other,0,2.7867418728772444,Other,yes,2005,A6
1594,BMW,66500.0,crossover,0,2.0,Other,yes,2016,X5
1595,Volkswagen,4300.0,vagon,289,2.0,Petrol,yes,1994,Passat B4
1596,BMW,3350.0,vagon,295,2.0,Diesel,no,2002,320
1597,Toyota,10400.0,sedan,87,1.6,Petrol,yes,2008,Corolla
1598,BMW,22700.0,crossover,216,4.8,Petrol,yes,2007,X5
1599,Renault,6700.0,van,102,1.5,Diesel,yes,2012,Kangoo
1600,Audi,3250.0,sedan,285,2.7867418728772444,Gas,no,1996,A8
1601,Audi,3800.0,sedan,257,2.0,Petrol,yes,1993,80
1602,Volkswagen,10900.0,vagon,185,1.4,Petrol,yes,2011,Golf VII
1603,Mercedes-Benz,11000.0,van,300,2.2,Diesel,yes,2007,Vito
1604,Volkswagen,51900.0,crossover,30,3.0,Diesel,yes,2015,Touareg
1605,Mercedes-Benz,18900.0,sedan,232,3.0,Diesel,yes,2007,E-Class
1606,BMW,25500.0,sedan,148,3.0,Diesel,yes,2007,535
1607,Renault,14500.0,sedan,98,1.5,Diesel,yes,2014,Fluence
1608,BMW,7900.0,sedan,260,3.5,Petrol,yes,1997,535
1609,Audi,44800.0,crossover,95,3.0,Diesel,yes,2014,Q7
1610,Toyota,26200.0,other,73,2.5,Diesel,yes,2012,Hilux
1611,BMW,14000.0,crossover,164,3.0,Diesel,no,2006,X5
1612,Renault,7900.0,van,300,1.9,Diesel,yes,2006,Trafic
1613,Renault,1350.0,sedan,100,1.7,Petrol,yes,1986,21
1614,Volkswagen,10777.0,van,157,1.6,Diesel,yes,2012,Caddy
1615,Renault,8300.0,van,217,1.9,Diesel,yes,2004,Trafic
1616,Volkswagen,40000.0,sedan,1,1.4,Petrol,yes,2015,Passat B8
1617,Mercedes-Benz,16800.0,other,266,3.0,Diesel,yes,2007,E-Class
1618,Audi,43000.0,crossover,1,2.0,Petrol,yes,2016,Q3
1619,Toyota,22900.0,sedan,60,2.5,Petrol,yes,2012,Camry
1620,Audi,10900.0,sedan,225,2.4,Petrol,yes,2005,A6
1621,BMW,2550.0,sedan,280,1.6,Petrol,no,2000,316
1622,Mercedes-Benz,18700.0,other,142,2.2,Diesel,yes,2007,Viano
1623,Toyota,3800.0,sedan,220,1.6,Petrol,yes,1994,Carina
1624,Mercedes-Benz,7700.0,van,290,2.2,Diesel,yes,2004,Vito
1625,BMW,112000.0,sedan,16,3.0,Diesel,yes,2015,730
1626,Mercedes-Benz,2600.0,van,280,2.9,Diesel,no,1997,Sprinter 312
1627,Volkswagen,14900.0,vagon,165,1.4,Petrol,yes,2013,Passat B7
1628,Mitsubishi,11960.0,other,140,2.5,Diesel,yes,2007,L 200
1629,Mitsubishi,19800.0,crossover,130,2.5,Diesel,yes,2011,Pajero Sport
1630,Mercedes-Benz,12800.0,van,116,2.2,Diesel,yes,2012,Vito
1631,Mercedes-Benz,34000.0,sedan,69,2.0,Petrol,yes,2013,E-Class
1632,Audi,29999.0,sedan,97,3.0,Petrol,yes,2011,S5
1633,Renault,10499.0,other,160,2.7867418728772444,Diesel,yes,2013,Trafic
1634,Mitsubishi,4900.0,vagon,250,2.5,Petrol,yes,2001,Galant
1635,BMW,12900.0,sedan,200,2.5,Petrol,yes,2006,523
1636,Mercedes-Benz,12600.0,sedan,300,2.7,Diesel,yes,2003,E-Class
1637,Volkswagen,9800.0,other,117,1.6,Diesel,yes,2014,Caddy
1638,Audi,3650.0,sedan,270,1.9,Diesel,yes,2002,A6
1639,Renault,1150.0,hatch,250,1.4,Petrol,yes,1987,5
1640,Volkswagen,37900.0,crossover,73,3.0,Diesel,yes,2012,Touareg
1641,Volkswagen,17900.0,crossover,145,3.0,Diesel,yes,2007,Touareg
1642,BMW,37500.0,crossover,110,4.4,Petrol,yes,2011,X6
1643,BMW,27900.0,sedan,170,3.0,Petrol,yes,2011,530
1644,Mercedes-Benz,177000.0,crossover,0,5.5,Petrol,yes,2016,GLS 63
1645,Volkswagen,10600.0,van,153,1.6,Diesel,yes,2012,Caddy
1646,Mercedes-Benz,39900.0,crossover,127,5.5,Petrol,yes,2010,GL 550
1647,Volkswagen,5200.0,van,260,1.9,Diesel,no,2005,Touran
1648,Volkswagen,16999.0,sedan,105,1.8,Petrol,yes,2011,Passat B7
1649,Toyota,10200.0,sedan,122,7.2,Petrol,yes,2011,Corolla
1650,Renault,8400.0,van,260,1.9,Diesel,yes,2005,Trafic
1651,Audi,30900.0,crossover,27,2.0,Petrol,yes,2011,Q5
1652,Mercedes-Benz,9500.0,van,248,2.2,Diesel,yes,2005,Vito
1653,Mitsubishi,12800.0,crossover,153,1.6,Gas,yes,2011,ASX
1654,BMW,48900.0,crossover,60,3.0,Diesel,yes,2011,X3
1655,Renault,11600.0,vagon,165,1.5,Diesel,yes,2012,Megane
1656,Volkswagen,20200.0,hatch,22,1.2,Petrol,yes,2014,Golf VII
1657,Mercedes-Benz,12700.0,hatch,140,1.7,Gas,yes,2007,B 170
1658,Mercedes-Benz,144900.0,sedan,16,3.0,Diesel,yes,2014,S 350
1659,Toyota,17835.0,crossover,240,2.7,Gas,yes,2007,Land Cruiser Prado
1660,Toyota,18939.537220470535,vagon,160,2.4,Gas,yes,2007,Rav 4
1661,Mercedes-Benz,30900.0,sedan,71,2.2,Diesel,yes,2012,E-Class
1662,Renault,9500.0,sedan,88,1.6,Gas,yes,2012,Fluence
1663,Volkswagen,11500.0,van,192,1.9,Diesel,yes,2008,Caddy
1664,Renault,18932.55,hatch,0,1.5,Diesel,yes,2016,Megane
1665,Mercedes-Benz,33000.0,vagon,91,2.7867418728772444,Other,yes,2013,E-Class
1666,Renault,11700.0,vagon,155,1.5,Diesel,yes,2012,Megane
1667,Renault,9900.0,crossover,201,1.9,Diesel,yes,2006,Kangoo
1668,Mercedes-Benz,19500.0,sedan,180,3.0,Diesel,yes,2008,E-Class
1669,Mercedes-Benz,6000.0,sedan,350,2.0,Diesel,yes,1985,200
1670,Audi,3400.0,vagon,261,2.5,Diesel,no,2004,A6
1671,Volkswagen,8200.0,other,102,1.6,Diesel,yes,2012,Caddy
1672,Toyota,15600.0,sedan,165,3.5,Gas,yes,2008,Camry
1673,BMW,18939.537220470535,sedan,43,3.0,Petrol,yes,2011,535
1674,Toyota,47500.0,crossover,45,3.0,Diesel,yes,2014,Land Cruiser Prado
1675,Audi,33900.0,sedan,58,2.0,Petrol,yes,2014,A5
1676,Toyota,97500.0,crossover,2,4.6,Petrol,yes,2016,Land Cruiser 200
1677,Renault,15000.0,sedan,21,1.5,Diesel,yes,2014,Fluence
1678,Toyota,28999.0,sedan,86,3.5,Petrol,yes,2013,Camry
1679,Audi,15000.0,hatch,66,1.2,Petrol,yes,2011,A1
1680,Toyota,36000.0,crossover,66,3.0,Diesel,yes,2010,Land Cruiser Prado
1681,Toyota,19500.0,crossover,150,4.0,Petrol,yes,2005,Land Cruiser Prado
1682,Mercedes-Benz,5000.0,sedan,350,1.8,Other,yes,1995,C-Class
1683,Mercedes-Benz,17800.0,sedan,73,3.0,Petrol,yes,2008,C-Class
1684,Mercedes-Benz,5000.0,sedan,215,2.6,Gas,yes,1992,E-Class
1685,Renault,3100.0,hatch,275,1.2,Petrol,yes,1991,Clio
1686,Renault,1200.0,sedan,240,1.7,Gas,yes,1988,9
1687,BMW,3800.0,sedan,100,1.8,Petrol,yes,1992,318
1688,Renault,1999.0,vagon,260,1.9,Diesel,no,2001,Laguna
1689,Mercedes-Benz,42900.0,hatch,3,2.7867418728772444,Other,yes,2016,B-Class Electric Drive
1690,Mercedes-Benz,8800.0,sedan,330,5.0,Petrol,yes,2000,S 500
1691,Renault,8800.0,van,250,1.9,Diesel,yes,2006,Trafic
1692,Mercedes-Benz,15300.0,other,168,3.2,Petrol,yes,2003,CLK 320
1693,BMW,39900.0,sedan,5,2.0,Petrol,yes,2016,520
1694,Renault,7400.0,van,181,2.0,Diesel,yes,2007,Trafic
1695,Volkswagen,28000.0,van,163,2.0,Diesel,yes,2010,Multivan
1696,Volkswagen,12300.0,van,182,2.0,Diesel,yes,2011,T6 (Transporter) 
1697,Renault,3600.0,sedan,101,2.0,Petrol,yes,1997,Megane
1698,Toyota,8450.0,sedan,193,1.6,Gas,yes,2007,Corolla
1699,Volkswagen,2500.0,hatch,297,1.6,Petrol,yes,1995,Golf III
1700,Toyota,9950.0,sedan,106,1.6,Gas,yes,2008,Corolla
1701,Mercedes-Benz,23200.0,sedan,58,1.8,Petrol,yes,2010,C-Class
1702,Toyota,10500.0,sedan,124,1.8,Petrol,yes,2008,Avensis
1703,Mercedes-Benz,11200.0,sedan,280,2.2,Diesel,yes,2005,E-Class
1704,Volkswagen,9750.0,van,1,1.9,Diesel,yes,2004,T5 (Transporter)
1705,Toyota,20800.0,crossover,70,2.7,Petrol,yes,2008,Land Cruiser Prado
1706,Audi,33500.0,hatch,35,1.8,Petrol,yes,2014,A5
1707,Volkswagen,10000.0,sedan,66,1.6,Petrol,yes,2011,Polo
1708,Mitsubishi,18939.537220470535,crossover,205,2.5,Diesel,yes,2006,Pajero Sport
1709,Mitsubishi,2199.0,hatch,400,1.8,Other,yes,1991,Galant
1710,Audi,16800.0,hatch,47,1.2,Petrol,yes,2013,A3
1711,Mercedes-Benz,25500.0,crossover,200,4.0,Diesel,yes,2007,GL 420
1712,Audi,2099.0,sedan,314,1.9,Diesel,no,1996,A4
1713,Toyota,20000.0,crossover,250,4.2,Diesel,yes,2000,Land Cruiser 100
1714,Volkswagen,7400.0,van,380,2.5,Diesel,yes,2000,T4 (Transporter)
1715,Volkswagen,12000.0,other,209,2.7867418728772444,Diesel,yes,2006,T5 (Transporter) 
1716,Mercedes-Benz,18939.537220470535,van,273,2.9,Diesel,yes,2001,Sprinter 310
1717,BMW,16500.0,sedan,150,2.5,Petrol,yes,2005,325
1718,Audi,18500.0,sedan,137,2.7867418728772444,Petrol,yes,2009,A6
1719,Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014,E-Class
1720,Renault,7450.0,other,190,2.7867418728772444,Diesel,yes,2004,Grand Scenic
1721,Volkswagen,3100.0,hatch,118,1.8,Gas,yes,1993,Golf III
1722,Mercedes-Benz,12100.0,sedan,310,2.2,Diesel,yes,2005,E-Class
1723,Mercedes-Benz,12000.0,van,230,2.2,Diesel,yes,2008,Vito
1724,Mitsubishi,33000.0,other,0,2.4,Diesel,yes,2016,L 200
1725,Renault,15672.15,van,0,1.5,Diesel,yes,2016,Dokker
1726,Renault,6600.0,van,134,1.5,Diesel,yes,2011,Kangoo
1727,Renault,12800.0,vagon,127,1.5,Diesel,yes,2011,Megane
1728,Mercedes-Benz,300000.0,sedan,68,6.0,Petrol,yes,2011,S 600
1729,Renault,7200.0,van,73,1.5,Diesel,yes,2012,Kangoo
1730,BMW,21000.0,hatch,79,1.6,Petrol,yes,2013,118
1731,Mitsubishi,5900.0,hatch,92,1.6,Petrol,yes,2003,Carisma
1732,Volkswagen,9500.0,van,205,2.0,Petrol,yes,2006,Passat B6
1733,Renault,2100.0,van,270,1.9,Diesel,no,2002,Scenic
1734,Audi,4000.0,sedan,260,2.7867418728772444,Diesel,no,2000,A6
1735,Toyota,8100.0,hatch,91,1.6,Petrol,yes,2007,Auris
1736,Mercedes-Benz,60000.0,crossover,140,5.5,Gas,yes,2008,G 55 AMG
1737,BMW,2899.0,sedan,260,2.0,Diesel,no,2000,320
1738,BMW,73900.0,sedan,57,4.4,Petrol,yes,2013,M5
1739,BMW,7998.0,sedan,253,2.7867418728772444,Petrol,yes,1998,323
1740,BMW,3400.0,vagon,191,2.0,Diesel,no,2002,320
1741,BMW,26500.0,sedan,70,3.0,Petrol,yes,2008,330
1742,Mitsubishi,5800.0,sedan,186,1.6,Petrol,yes,2006,Lancer
1743,BMW,9999.0,sedan,200,1.8,Petrol,yes,2004,318
1744,Volkswagen,12999.0,vagon,95,1.6,Diesel,yes,2010,Passat B6
1745,Mercedes-Benz,75500.0,van,14,2.2,Diesel,yes,2015,V 250
1746,BMW,2499.0,sedan,210,1.8,Petrol,no,2000,318
1747,Renault,2900.0,hatch,280,2.7867418728772444,Diesel,no,2005,Scenic
1748,Volkswagen,3500.0,hatch,201,1.9,Diesel,no,2002,Golf IV
1749,Audi,18939.537220470535,sedan,177,1.8,Petrol,yes,1998,A4
1750,Volkswagen,10000.0,van,283,2.5,Diesel,yes,2005,T5 (Transporter)
1751,Mitsubishi,7000.0,sedan,133,1.6,Petrol,yes,2008,Lancer
1752,Mercedes-Benz,169000.0,van,1,3.0,Diesel,yes,2014,Sprinter 319
1753,Volkswagen,35999.0,crossover,84,3.0,Diesel,yes,2011,Touareg
1754,Mitsubishi,2900.0,sedan,350,1.6,Petrol,yes,1994,Lancer
1755,Volkswagen,32400.0,crossover,50,2.0,Diesel,yes,2014,Tiguan
1756,Mitsubishi,15000.0,crossover,95,2.5,Diesel,yes,2008,Pajero Sport
1757,Mitsubishi,7300.0,sedan,145,1.6,Petrol,yes,2008,Lancer
1758,Toyota,30500.0,sedan,7,2.5,Gas,yes,2015,Camry
1759,BMW,6300.0,sedan,270,3.5,Petrol,yes,1998,735
1760,Mitsubishi,6200.0,sedan,170,2.7867418728772444,Other,yes,2005,Lancer
1761,BMW,23500.0,crossover,180,4.8,Petrol,yes,2008,X5
1762,Volkswagen,18939.537220470535,sedan,60,2.0,Diesel,yes,2013,Passat CC
1763,Volkswagen,10400.0,sedan,87,1.6,Petrol,yes,2011,Polo
1764,Volkswagen,22600.0,crossover,187,3.0,Diesel,yes,2008,Touareg
1765,Volkswagen,8900.0,hatch,128,1.4,Petrol,yes,2010,Polo
1766,Audi,8400.0,sedan,260,1.8,Gas,yes,2003,A4
1767,Toyota,13300.0,sedan,158,2.0,Gas,yes,2009,Avensis
1768,Mercedes-Benz,16500.0,van,152,2.2,Diesel,yes,2012,Vito
1769,Renault,4200.0,vagon,180,1.4,Petrol,yes,2000,Kangoo
1770,Volkswagen,18939.537220470535,van,320,1.6,Diesel,yes,1985,T3 (Transporter)
1771,Volkswagen,18999.0,sedan,122,1.8,Petrol,yes,2012,Passat CC
1772,Mitsubishi,12400.0,sedan,52,1.6,Petrol,yes,2013,Lancer X
1773,Mitsubishi,3950.0,other,280,2.5,Diesel,no,1994,Pajero
1774,Toyota,13850.0,hatch,24,1.6,Other,yes,2010,Auris
